id,key,value,type
419362588,b'cityracks.installed',b'7/8/2001',b'regular'
,,,
419362588,b'cityracks.large',b'0',b'regular'
,,,
419362588,b'cityracks.rackid',b'2350',b'regular'
,,,
419362588,b'cityracks.small',b'1',b'regular'
,,,
419362588,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419362708,b'amenity',b'bicycle_parking',b'regular'
,,,
419362708,b'capacity',b'2',b'regular'
,,,
419362708,b'cityracks.housenum',b'19',b'regular'
,,,
419362708,b'cityracks.large',b'0',b'regular'
,,,
419362708,b'cityracks.rackid',b'2332',b'regular'
,,,
419362708,b'cityracks.small',b'1',b'regular'
,,,
419362708,b'cityracks.street',b'Hudson St',b'regular'
,,,
419362787,b'amenity',b'bicycle_parking',b'regular'
,,,
419362787,b'capacity',b'7',b'regular'
,,,
419362787,b'cityracks.housenum',b'85',b'regular'
,,,
419362787,b'cityracks.large',b'1',b'regular'
,,,
419362787,b'cityracks.rackid',"b'1750,1800'",b'regular'
,,,
419362787,b'cityracks.small',b'1',b'regular'
,,,
419362787,b'cityracks.street',b'Horatio St',b'regular'
,,,
419362942,b'amenity',b'bicycle_parking',b'regular'
,,,
419362942,b'capacity',b'2',b'regular'
,,,
419362942,b'cityracks.housenum',b'285',b'regular'
,,,
419362942,b'cityracks.large',b'0',b'regular'
,,,
419362942,b'cityracks.rackid',b'2408',b'regular'
,,,
419362942,b'cityracks.small',b'1',b'regular'
,,,
419362942,b'cityracks.street',b'Hudson St',b'regular'
,,,
419362984,b'amenity',b'bicycle_parking',b'regular'
,,,
419362984,b'capacity',b'2',b'regular'
,,,
419362984,b'cityracks.housenum',b'344',b'regular'
,,,
419362984,b'cityracks.installed',b'6/10/2002',b'regular'
,,,
419362984,b'cityracks.large',b'0',b'regular'
,,,
419362984,b'cityracks.rackid',b'1697',b'regular'
,,,
419362984,b'cityracks.small',b'1',b'regular'
,,,
419362984,b'cityracks.street',b'W 11th St',b'regular'
,,,
419363174,b'amenity',b'bicycle_parking',b'regular'
,,,
419363174,b'capacity',b'2',b'regular'
,,,
419363174,b'cityracks.housenum',b'130',b'regular'
,,,
419363174,b'cityracks.large',b'0',b'regular'
,,,
419363174,b'cityracks.rackid',b'1737',b'regular'
,,,
419363174,b'cityracks.small',b'1',b'regular'
,,,
419363174,b'cityracks.street',b'Jane St',b'regular'
,,,
419363302,b'amenity',b'bicycle_parking',b'regular'
,,,
419363302,b'capacity',b'2',b'regular'
,,,
419363302,b'cityracks.housenum',b'91',b'regular'
,,,
419363302,b'cityracks.large',b'0',b'regular'
,,,
419363302,b'cityracks.rackid',b'1779',b'regular'
,,,
419363302,b'cityracks.small',b'1',b'regular'
,,,
419363302,b'cityracks.street',b'Horatio St',b'regular'
,,,
419363323,b'amenity',b'bicycle_parking',b'regular'
,,,
419363323,b'capacity',b'20',b'regular'
,,,
419363323,b'cityracks.housenum',b'270',b'regular'
,,,
419363323,b'cityracks.large',b'0',b'regular'
,,,
419363323,b'cityracks.rackid',b'4997',b'regular'
,,,
419363323,b'cityracks.small',b'10',b'regular'
,,,
419363323,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419363390,b'amenity',b'bicycle_parking',b'regular'
,,,
419363390,b'capacity',b'12',b'regular'
,,,
419363390,b'cityracks.housenum',b'304',b'regular'
,,,
419363390,b'cityracks.large',b'2',b'regular'
,,,
419363390,b'cityracks.rackid',"b'2413,2454'",b'regular'
,,,
419363390,b'cityracks.small',b'1',b'regular'
,,,
419363390,b'cityracks.street',b'Hudson St',b'regular'
,,,
419363565,b'amenity',b'bicycle_parking',b'regular'
,,,
419363565,b'capacity',b'2',b'regular'
,,,
419363565,b'cityracks.housenum',b'426',b'regular'
,,,
419363565,b'cityracks.large',b'0',b'regular'
,,,
419363565,b'cityracks.rackid',b'2354',b'regular'
,,,
419363565,b'cityracks.small',b'1',b'regular'
,,,
419363565,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419363674,b'amenity',b'bicycle_parking',b'regular'
,,,
419363674,b'capacity',b'2',b'regular'
,,,
419363674,b'cityracks.housenum',b'549',b'regular'
,,,
419363674,b'cityracks.installed',b'7/8/2001',b'regular'
,,,
419363674,b'cityracks.large',b'0',b'regular'
,,,
419363674,b'cityracks.rackid',b'2428',b'regular'
,,,
419363674,b'cityracks.small',b'1',b'regular'
,,,
419363674,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419363820,b'amenity',b'bicycle_parking',b'regular'
,,,
419363820,b'capacity',b'2',b'regular'
,,,
419363820,b'cityracks.housenum',b'199',b'regular'
,,,
419363820,b'cityracks.large',b'0',b'regular'
,,,
419363820,b'cityracks.rackid',b'2489',b'regular'
,,,
419363820,b'cityracks.small',b'1',b'regular'
,,,
419363820,b'cityracks.street',b'Chambers St',b'regular'
,,,
419363829,b'amenity',b'bicycle_parking',b'regular'
,,,
419363829,b'capacity',b'4',b'regular'
,,,
419363829,b'cityracks.housenum',b'129',b'regular'
,,,
419363829,b'cityracks.large',b'0',b'regular'
,,,
419363829,b'cityracks.rackid',b'1735',b'regular'
,,,
419363829,b'cityracks.small',b'2',b'regular'
,,,
419363829,b'cityracks.street',b'Perry St',b'regular'
,,,
419363858,b'amenity',b'bicycle_parking',b'regular'
,,,
419363858,b'capacity',b'4',b'regular'
,,,
419363858,b'cityracks.housenum',b'57',b'regular'
,,,
419363858,b'cityracks.large',b'0',b'regular'
,,,
419363858,b'cityracks.rackid',b'1772',b'regular'
,,,
419363858,b'cityracks.small',b'2',b'regular'
,,,
419363858,b'cityracks.street',b'Bethune St',b'regular'
,,,
419363950,b'amenity',b'bicycle_parking',b'regular'
,,,
419363950,b'capacity',b'2',b'regular'
,,,
419363950,b'cityracks.housenum',b'443',b'regular'
,,,
419363950,b'cityracks.large',b'0',b'regular'
,,,
419363950,b'cityracks.rackid',b'2355',b'regular'
,,,
419363950,b'cityracks.small',b'1',b'regular'
,,,
419363950,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419364003,b'amenity',b'bicycle_parking',b'regular'
,,,
419364003,b'capacity',b'2',b'regular'
,,,
419364003,b'cityracks.housenum',b'168',b'regular'
,,,
419364003,b'cityracks.installed',b'9/29/2004',b'regular'
,,,
419364003,b'cityracks.large',b'0',b'regular'
,,,
419364003,b'cityracks.rackid',b'3049',b'regular'
,,,
419364003,b'cityracks.small',b'1',b'regular'
,,,
419364003,b'cityracks.street',b'Church St',b'regular'
,,,
419364031,b'amenity',b'bicycle_parking',b'regular'
,,,
419364031,b'capacity',b'5',b'regular'
,,,
419364031,b'cityracks.housenum',b'100',b'regular'
,,,
419364031,b'cityracks.installed',b'4/18/2005',b'regular'
,,,
419364031,b'cityracks.large',b'1',b'regular'
,,,
419364031,b'cityracks.rackid',b'3062',b'regular'
,,,
419364031,b'cityracks.small',b'0',b'regular'
,,,
419364031,b'cityracks.street',b'Van Dam St',b'regular'
,,,
419364069,b'amenity',b'bicycle_parking',b'regular'
,,,
419364069,b'capacity',b'5',b'regular'
,,,
419364069,b'cityracks.housenum',b'301',b'regular'
,,,
419364069,b'cityracks.large',b'1',b'regular'
,,,
419364069,b'cityracks.rackid',b'1690',b'regular'
,,,
419364069,b'cityracks.small',b'0',b'regular'
,,,
419364069,b'cityracks.street',b'W Houston St',b'regular'
,,,
419364071,b'amenity',b'bicycle_parking',b'regular'
,,,
419364071,b'capacity',b'6',b'regular'
,,,
419364071,b'cityracks.housenum',b'55',b'regular'
,,,
419364071,b'cityracks.installed',b'6/10/2002',b'regular'
,,,
419364071,b'cityracks.large',b'0',b'regular'
,,,
419364071,b'cityracks.rackid',"b'1721,1722'",b'regular'
,,,
419364071,b'cityracks.small',b'3',b'regular'
,,,
419364071,b'cityracks.street',b'Bethune St',b'regular'
,,,
419364184,b'amenity',b'bicycle_parking',b'regular'
,,,
419364184,b'capacity',b'2',b'regular'
,,,
419364184,b'cityracks.housenum',b'147',b'regular'
,,,
419364184,b'cityracks.installed',b'12/8/2009',b'regular'
,,,
419364184,b'cityracks.large',b'0',b'regular'
,,,
419364184,b'cityracks.rackid',b'4748',b'regular'
,,,
419364184,b'cityracks.small',b'1',b'regular'
,,,
419364184,b'cityracks.street',b'Chambers',b'regular'
,,,
419364250,b'amenity',b'bicycle_parking',b'regular'
,,,
419364250,b'capacity',b'2',b'regular'
,,,
419364250,b'cityracks.housenum',b'100',b'regular'
,,,
419364250,b'cityracks.large',b'0',b'regular'
,,,
419364250,b'cityracks.rackid',b'2357',b'regular'
,,,
419364250,b'cityracks.small',b'1',b'regular'
,,,
419364250,b'cityracks.street',b'Hudson St',b'regular'
,,,
419364271,b'amenity',b'bicycle_parking',b'regular'
,,,
419364271,b'capacity',b'2',b'regular'
,,,
419364271,b'cityracks.housenum',b'18',b'regular'
,,,
419364271,b'cityracks.large',b'0',b'regular'
,,,
419364271,b'cityracks.rackid',b'691',b'regular'
,,,
419364271,b'cityracks.small',b'1',b'regular'
,,,
419364271,b'cityracks.street',b'Washington St',b'regular'
,,,
419364306,b'amenity',b'bicycle_parking',b'regular'
,,,
419364306,b'capacity',b'4',b'regular'
,,,
419364306,b'cityracks.housenum',b'173',b'regular'
,,,
419364306,b'cityracks.installed',b'9/29/2004',b'regular'
,,,
419364306,b'cityracks.large',b'0',b'regular'
,,,
419364306,b'cityracks.rackid',"b'3050,3051'",b'regular'
,,,
419364306,b'cityracks.small',b'2',b'regular'
,,,
419364306,b'cityracks.street',b'W Broadway',b'regular'
,,,
419364407,b'amenity',b'bicycle_parking',b'regular'
,,,
419364407,b'capacity',b'5',b'regular'
,,,
419364407,b'cityracks.housenum',b'40',b'regular'
,,,
419364407,b'cityracks.installed',b'7/8/2001',b'regular'
,,,
419364407,b'cityracks.large',b'1',b'regular'
,,,
419364407,b'cityracks.rackid',b'2353',b'regular'
,,,
419364407,b'cityracks.small',b'0',b'regular'
,,,
419364407,b'cityracks.street',b'Harrison St',b'regular'
,,,
419364408,b'amenity',b'bicycle_parking',b'regular'
,,,
419364408,b'capacity',b'2',b'regular'
,,,
419364408,b'cityracks.housenum',b'26',b'regular'
,,,
419364408,b'cityracks.installed',b'5/22/2000',b'regular'
,,,
419364408,b'cityracks.large',b'0',b'regular'
,,,
419364408,b'cityracks.rackid',b'1792',b'regular'
,,,
419364408,b'cityracks.small',b'1',b'regular'
,,,
419364408,b'cityracks.street',b'10th Ave',b'regular'
,,,
419364422,b'amenity',b'bicycle_parking',b'regular'
,,,
419364422,b'capacity',b'2',b'regular'
,,,
419364422,b'cityracks.housenum',b'500',b'regular'
,,,
419364422,b'cityracks.installed',b'7/8/2001',b'regular'
,,,
419364422,b'cityracks.large',b'0',b'regular'
,,,
419364422,b'cityracks.rackid',b'2425',b'regular'
,,,
419364422,b'cityracks.small',b'1',b'regular'
,,,
419364422,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419364460,b'amenity',b'bicycle_parking',b'regular'
,,,
419364460,b'capacity',b'5',b'regular'
,,,
419364460,b'cityracks.housenum',b'73',b'regular'
,,,
419364460,b'cityracks.installed',b'7/8/2001',b'regular'
,,,
419364460,b'cityracks.large',b'1',b'regular'
,,,
419364460,b'cityracks.rackid',b'2475',b'regular'
,,,
419364460,b'cityracks.small',b'0',b'regular'
,,,
419364460,b'cityracks.street',b'W Broadway',b'regular'
,,,
419364489,b'amenity',b'bicycle_parking',b'regular'
,,,
419364489,b'capacity',b'2',b'regular'
,,,
419364489,b'cityracks.housenum',b'225',b'regular'
,,,
419364489,b'cityracks.installed',b'4/18/2005',b'regular'
,,,
419364489,b'cityracks.large',b'0',b'regular'
,,,
419364489,b'cityracks.rackid',b'3066',b'regular'
,,,
419364489,b'cityracks.small',b'1',b'regular'
,,,
419364489,b'cityracks.street',b'Hudson St',b'regular'
,,,
419364515,b'amenity',b'bicycle_parking',b'regular'
,,,
419364515,b'capacity',b'7',b'regular'
,,,
419364515,b'cityracks.housenum',b'140',b'regular'
,,,
419364515,b'cityracks.large',b'1',b'regular'
,,,
419364515,b'cityracks.rackid',"b'1682,1683'",b'regular'
,,,
419364515,b'cityracks.small',b'1',b'regular'
,,,
419364515,b'cityracks.street',b'Charles St',b'regular'
,,,
419364534,b'amenity',b'bicycle_parking',b'regular'
,,,
419364534,b'capacity',b'2',b'regular'
,,,
419364534,b'cityracks.housenum',b'627',b'regular'
,,,
419364534,b'cityracks.large',b'0',b'regular'
,,,
419364534,b'cityracks.rackid',b'1781',b'regular'
,,,
419364534,b'cityracks.small',b'1',b'regular'
,,,
419364534,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419364549,b'amenity',b'bicycle_parking',b'regular'
,,,
419364549,b'capacity',b'17',b'regular'
,,,
419364549,b'cityracks.housenum',b'292',b'regular'
,,,
419364549,b'cityracks.installed',b'7/8/2001',b'regular'
,,,
419364549,b'cityracks.large',b'3',b'regular'
,,,
419364549,b'cityracks.rackid',"b'2474,2482'",b'regular'
,,,
419364549,b'cityracks.small',b'1',b'regular'
,,,
419364549,b'cityracks.street',b'Chambers St',b'regular'
,,,
419364566,b'amenity',b'bicycle_parking',b'regular'
,,,
419364566,b'capacity',b'2',b'regular'
,,,
419364566,b'cityracks.housenum',b'390',b'regular'
,,,
419364566,b'cityracks.installed',b'7/8/2001',b'regular'
,,,
419364566,b'cityracks.large',b'0',b'regular'
,,,
419364566,b'cityracks.rackid',b'2351',b'regular'
,,,
419364566,b'cityracks.small',b'1',b'regular'
,,,
419364566,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419364593,b'amenity',b'bicycle_parking',b'regular'
,,,
419364593,b'capacity',b'2',b'regular'
,,,
419364593,b'cityracks.housenum',b'94',b'regular'
,,,
419364593,b'cityracks.installed',b'7/8/2001',b'regular'
,,,
419364593,b'cityracks.large',b'0',b'regular'
,,,
419364593,b'cityracks.rackid',b'2488',b'regular'
,,,
419364593,b'cityracks.small',b'1',b'regular'
,,,
419364593,b'cityracks.street',b'Chambers St',b'regular'
,,,
419364607,b'amenity',b'bicycle_parking',b'regular'
,,,
419364607,b'capacity',b'2',b'regular'
,,,
419364607,b'cityracks.housenum',b'95',b'regular'
,,,
419364607,b'cityracks.installed',b'3/7/2000',b'regular'
,,,
419364607,b'cityracks.large',b'0',b'regular'
,,,
419364607,b'cityracks.rackid',b'1801',b'regular'
,,,
419364607,b'cityracks.small',b'1',b'regular'
,,,
419364607,b'cityracks.street',b'Horatio St',b'regular'
,,,
419364633,b'amenity',b'bicycle_parking',b'regular'
,,,
419364633,b'capacity',b'7',b'regular'
,,,
419364633,b'cityracks.housenum',b'289',b'regular'
,,,
419364633,b'cityracks.installed',b'6/10/2002',b'regular'
,,,
419364633,b'cityracks.large',b'1',b'regular'
,,,
419364633,b'cityracks.rackid',"b'2409,2452'",b'regular'
,,,
419364633,b'cityracks.small',b'1',b'regular'
,,,
419364633,b'cityracks.street',b'Hudson St',b'regular'
,,,
419364640,b'amenity',b'bicycle_parking',b'regular'
,,,
419364640,b'capacity',b'2',b'regular'
,,,
419364640,b'cityracks.housenum',b'100',b'regular'
,,,
419364640,b'cityracks.large',b'0',b'regular'
,,,
419364640,b'cityracks.rackid',b'51',b'regular'
,,,
419364640,b'cityracks.small',b'1',b'regular'
,,,
419364640,b'cityracks.street',b'Reade St',b'regular'
,,,
419364694,b'amenity',b'bicycle_parking',b'regular'
,,,
419364694,b'capacity',b'4',b'regular'
,,,
419364694,b'cityracks.housenum',b'131',b'regular'
,,,
419364694,b'cityracks.large',b'0',b'regular'
,,,
419364694,b'cityracks.rackid',b'1738',b'regular'
,,,
419364694,b'cityracks.small',b'2',b'regular'
,,,
419364694,b'cityracks.street',b'Perry St',b'regular'
,,,
419364705,b'amenity',b'bicycle_parking',b'regular'
,,,
419364705,b'capacity',b'2',b'regular'
,,,
419364705,b'cityracks.housenum',b'789',b'regular'
,,,
419364705,b'cityracks.large',b'0',b'regular'
,,,
419364705,b'cityracks.rackid',b'1778',b'regular'
,,,
419364705,b'cityracks.small',b'1',b'regular'
,,,
419364705,b'cityracks.street',b'Washington St',b'regular'
,,,
419364716,b'amenity',b'bicycle_parking',b'regular'
,,,
419364716,b'capacity',b'2',b'regular'
,,,
419364716,b'cityracks.housenum',b'116',b'regular'
,,,
419364716,b'cityracks.installed',b'12/8/2009',b'regular'
,,,
419364716,b'cityracks.large',b'0',b'regular'
,,,
419364716,b'cityracks.rackid',b'4752',b'regular'
,,,
419364716,b'cityracks.small',b'1',b'regular'
,,,
419364716,b'cityracks.street',b'Chambers',b'regular'
,,,
419364719,b'amenity',b'bicycle_parking',b'regular'
,,,
419364719,b'capacity',b'2',b'regular'
,,,
419364719,b'cityracks.housenum',b'156',b'regular'
,,,
419364719,b'cityracks.installed',b'1/8/2007',b'regular'
,,,
419364719,b'cityracks.large',b'0',b'regular'
,,,
419364719,b'cityracks.rackid',b'3082',b'regular'
,,,
419364719,b'cityracks.small',b'1',b'regular'
,,,
419364719,b'cityracks.street',b'Chambers St',b'regular'
,,,
419364738,b'amenity',b'bicycle_parking',b'regular'
,,,
419364738,b'capacity',b'2',b'regular'
,,,
419364738,b'cityracks.housenum',b'125',b'regular'
,,,
419364738,b'cityracks.large',b'0',b'regular'
,,,
419364738,b'cityracks.rackid',b'2320',b'regular'
,,,
419364738,b'cityracks.small',b'1',b'regular'
,,,
419364738,b'cityracks.street',b'Chambers St',b'regular'
,,,
419365380,b'amenity',b'bicycle_parking',b'regular'
,,,
419365380,b'capacity',b'5',b'regular'
,,,
419365380,b'cityracks.housenum',b'96',b'regular'
,,,
419365380,b'cityracks.installed',b'1/8/2007',b'regular'
,,,
419365380,b'cityracks.large',b'1',b'regular'
,,,
419365380,b'cityracks.rackid',b'3092',b'regular'
,,,
419365380,b'cityracks.small',b'0',b'regular'
,,,
419365380,b'cityracks.street',b'Chambers St',b'regular'
,,,
419365471,b'amenity',b'bicycle_parking',b'regular'
,,,
419365471,b'capacity',b'2',b'regular'
,,,
419365471,b'cityracks.housenum',b'702',b'regular'
,,,
419365471,b'cityracks.large',b'0',b'regular'
,,,
419365471,b'cityracks.rackid',b'1745',b'regular'
,,,
419365471,b'cityracks.small',b'1',b'regular'
,,,
419365471,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419365509,b'amenity',b'bicycle_parking',b'regular'
,,,
419365509,b'capacity',b'7',b'regular'
,,,
419365509,b'cityracks.housenum',b'154',b'regular'
,,,
419365509,b'cityracks.large',b'1',b'regular'
,,,
419365509,b'cityracks.rackid',"b'1686,1788'",b'regular'
,,,
419365509,b'cityracks.small',b'1',b'regular'
,,,
419365509,b'cityracks.street',b'Christopher St',b'regular'
,,,
419365569,b'amenity',b'bicycle_parking',b'regular'
,,,
419365569,b'capacity',b'4',b'regular'
,,,
419365569,b'cityracks.housenum',b'666',b'regular'
,,,
419365569,b'cityracks.installed',b'7/8/2001',b'regular'
,,,
419365569,b'cityracks.large',b'0',b'regular'
,,,
419365569,b'cityracks.rackid',b'1740',b'regular'
,,,
419365569,b'cityracks.small',b'2',b'regular'
,,,
419365569,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419365601,b'amenity',b'bicycle_parking',b'regular'
,,,
419365601,b'capacity',b'2',b'regular'
,,,
419365601,b'cityracks.housenum',b'497',b'regular'
,,,
419365601,b'cityracks.installed',b'1/8/2007',b'regular'
,,,
419365601,b'cityracks.large',b'0',b'regular'
,,,
419365601,b'cityracks.rackid',b'3074',b'regular'
,,,
419365601,b'cityracks.small',b'1',b'regular'
,,,
419365601,b'cityracks.street',b'Greenwich St',b'regular'
,,,
419365793,b'amenity',b'bicycle_parking',b'regular'
,,,
419365793,b'capacity',b'2',b'regular'
,,,
419365793,b'cityracks.housenum',b'151',b'regular'
,,,
419365793,b'cityracks.large',b'0',b'regular'
,,,
419365793,b'cityracks.rackid',b'2360',b'regular'
,,,
419365793,b'cityracks.small',b'1',b'regular'
,,,
419365793,b'cityracks.street',b'W Broadway',b'regular'
